datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Total_Sales,High_Demand,Weekday_Encoded
2016-08-28,7.33,7.02,6.2,37.0,3.0,0.0,6.0,2.0,2016,8,Sunday,68.55,1,0
2016-08-29,9.0,0.67,2.0,14.2,4.0,0.0,1.0,1.3,2016,8,Monday,32.169999999999995,0,1
2016-08-30,4.66,1.32,2.0,8.9,4.0,0.0,1.0,0.0,2016,8,Tuesday,21.880000000000003,0,2
2016-08-31,6.0,5.827,5.0,23.2,3.0,0.0,1.0,5.0,2016,8,Wednesday,49.027,0,3
2016-09-01,5.0,3.66,5.0,31.4,2.0,0.0,0.0,3.0,2016,9,Thursday,50.06,0,4
2016-09-02,9.34,4.02,5.0,10.0,25.0,0.0,5.0,2.0,2016,9,Friday,60.36,1,5
2016-09-03,5.33,4.025,6.5,54.2,5.0,0.0,4.0,4.0,2016,9,Saturday,83.055,1,6
2016-09-04,8.33,4.396,0.0,30.9,10.0,0.0,4.0,5.0,2016,9,Sunday,62.626,1,0
2016-09-05,3.32,4.396,2.0,34.3,8.0,2.0,2.0,4.0,2016,9,Monday,60.016,1,1
2016-09-06,5.0,1.33,1.0,32.8,14.0,3.0,0.0,3.0,2016,9,Tuesday,60.13,1,2
2016-09-07,2.33,2.19,3.0,37.6,14.0,0.0,0.0,3.0,2016,9,Wednesday,62.120000000000005,1,3
2016-09-08,6.0,2.99,4.0,33.0,8.0,1.0,0.0,0.0,2016,9,Thursday,54.99,0,4
2016-09-09,4.99,3.99,3.25,26.124,11.0,2.0,10.0,3.0,2016,9,Friday,64.354,1,5
2016-09-10,8.33,11.31,10.0,34.0,9.0,0.0,4.0,3.0,2016,9,Saturday,79.64,1,6
2016-09-11,2.66,6.99,7.1,57.2,8.0,0.0,10.0,4.0,2016,9,Sunday,95.95,1,0
2016-09-12,7.0,6.0,4.0,24.0,10.0,0.0,8.0,4.0,2016,9,Monday,63.0,1,1
2016-09-13,7.0,5.759,4.0,32.0,13.0,0.0,2.0,0.0,2016,9,Tuesday,63.759,1,2
2016-09-14,6.0,3.792,2.5,24.4,7.0,0.0,8.0,2.0,2016,9,Wednesday,53.692,0,3
2016-09-15,3.0,6.628,2.0,38.0,31.0,0.0,3.0,1.0,2016,9,Thursday,84.628,1,4
2016-09-16,2.0,1.33,4.0,26.3,17.0,0.0,3.0,0.0,2016,9,Friday,53.63,0,5
2016-09-17,6.67,3.693,2.4,56.0,11.0,0.0,5.0,4.1,2016,9,Saturday,88.863,1,6
2016-09-18,5.99,7.32,2.0,24.45,4.0,0.0,8.0,1.0,2016,9,Sunday,52.76,0,0
2016-09-19,4.0,3.396,2.15,31.0,11.0,2.0,0.0,1.0,2016,9,Monday,54.546,0,1
2016-09-20,4.67,2.792,3.0,33.4,14.0,0.0,4.0,1.0,2016,9,Tuesday,62.862,1,2
2016-09-21,8.34,4.31,3.05,19.7,12.0,0.0,3.0,2.0,2016,9,Wednesday,52.4,0,3
2016-09-22,6.33,2.33,2.1,29.4,6.0,0.0,4.0,3.0,2016,9,Thursday,53.16,0,4
2016-09-23,2.33,6.99,6.0,28.4,13.0,3.0,7.0,1.0,2016,9,Friday,67.72,1,5
2016-09-24,2.0,3.779,6.2,61.2,8.0,0.0,1.0,1.0,2016,9,Saturday,83.179,1,6
2016-09-25,6.0,4.33,3.0,61.125,3.0,0.0,10.0,2.0,2016,9,Sunday,89.455,1,0
2016-09-26,5.99,1.0,4.0,57.6,4.0,2.0,4.0,1.0,2016,9,Monday,79.59,1,1
2016-09-27,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,2016,9,Tuesday,94.77,1,2
2016-09-28,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,2016,9,Wednesday,92.432,1,3
2016-09-29,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,2016,9,Thursday,70.13000000000001,1,4
2016-09-30,7.0,5.0,2.6,23.4,5.0,0.0,10.0,3.0,2016,9,Friday,56.0,0,5
2016-10-01,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,2016,10,Saturday,81.21799999999999,1,6
2016-10-02,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,2016,10,Sunday,138.256,1,0
2016-10-03,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,2016,10,Monday,95.322,1,1
2016-10-04,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,2016,10,Tuesday,83.42,1,2
2016-10-05,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,2016,10,Wednesday,100.2,1,3
2016-10-06,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,2016,10,Thursday,65.32,1,4
2016-10-07,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,2016,10,Friday,67.262,1,5
2016-10-08,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,2016,10,Saturday,84.37,1,6
2016-10-09,6.68,5.02,5.5,88.4,2.0,0.0,9.0,1.0,2016,10,Sunday,117.6,1,0
2016-10-10,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,2016,10,Monday,48.666,0,1
2016-10-11,7.33,2.406,11.65,52.6,54.83333333,1.0,8.0,1.0,2016,10,Tuesday,138.81933333,1,2
2016-10-12,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,2016,10,Wednesday,96.453,1,3
2016-10-13,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,2016,10,Thursday,79.69,1,4
2016-10-14,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,2016,10,Friday,84.7,1,5
2016-10-15,4.0,5.97,3.35,47.2,16.0,1.0,13.0,1.0,2016,10,Saturday,91.52,1,6
2016-10-16,8.33,5.122,10.0,89.3,3.0,0.0,6.0,5.0,2016,10,Sunday,126.752,1,0
2016-10-17,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,2016,10,Monday,73.8,1,1
2016-10-18,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,2016,10,Tuesday,81.256,1,2
2016-10-19,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,2016,10,Wednesday,56.69,0,3
2016-10-20,1.64,5.66,6.0,52.5,2.0,0.0,2.0,2.0,2016,10,Thursday,71.8,1,4
2016-10-21,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,2016,10,Friday,66.285,1,5
2016-10-22,7.0,2.67,4.0,29.7,3.0,0.0,10.0,4.0,2016,10,Saturday,60.37,1,6
2016-10-23,12.33,5.78,3.8,51.21666667,10.0,0.0,11.0,2.0,2016,10,Sunday,96.12666667,1,0
2016-10-24,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,2016,10,Monday,55.183,0,1
2016-10-25,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,2016,10,Tuesday,93.702,1,2
2016-10-26,2.33,2.397,6.0,28.4,10.0,0.0,2.0,1.0,2016,10,Wednesday,52.127,0,3
2016-10-27,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,2016,10,Thursday,59.723,1,4
2016-10-28,7.0,3.78,6.0,34.4,9.0,0.0,5.0,0.0,2016,10,Friday,65.18,1,5
2016-10-29,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,2016,10,Saturday,141.47,1,6
2016-10-30,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,2016,10,Sunday,100.83,1,0
2016-10-31,2.66,3.82,3.0,43.8,6.0,0.0,17.0,5.0,2016,10,Monday,81.28,1,1
2016-11-01,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,2016,11,Tuesday,60.933,1,2
2016-11-02,4.0,3.703,4.1,42.2,1.0,0.0,2.0,3.0,2016,11,Wednesday,60.003,1,3
2016-11-03,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,2016,11,Thursday,52.5,0,4
2016-11-04,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,2016,11,Friday,65.803,1,5
2016-11-05,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,2016,11,Saturday,62.886666667,1,6
2016-11-06,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,2016,11,Sunday,78.79,1,0
2016-11-07,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,2016,11,Monday,64.026,1,1
2016-11-08,7.0,2.35,8.0,20.0,19.16666667,2.0,8.0,3.0,2016,11,Tuesday,69.51666667,1,2
2016-11-09,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,2016,11,Wednesday,56.4,0,3
2016-11-10,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,2016,11,Thursday,74.16000000000001,1,4
2016-11-11,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,2016,11,Friday,57.419,0,5
2016-11-12,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,2016,11,Saturday,87.525,1,6
2016-11-13,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,2016,11,Sunday,87.12,1,0
2016-11-14,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,2016,11,Monday,79.026,1,1
2016-11-15,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,2016,11,Tuesday,77.76,1,2
2016-11-16,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,2016,11,Wednesday,66.07900000000001,1,3
2016-11-17,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,2016,11,Thursday,57.226,0,4
2016-11-18,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,2016,11,Friday,54.91,0,5
2016-11-19,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,2016,11,Saturday,55.1,0,6
2016-11-20,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,2016,11,Sunday,46.84,0,0
2016-11-21,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,2016,11,Monday,56.93,0,1
2016-11-22,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,2016,11,Tuesday,46.813,0,2
2016-11-23,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,2016,11,Wednesday,61.154,1,3
2016-11-24,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,2016,11,Thursday,62.003,1,4
2016-11-25,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,2016,11,Friday,70.34,1,5
2016-11-26,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,2016,11,Saturday,74.33,1,6
2016-11-27,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,2016,11,Sunday,85.923,1,0
2016-11-28,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,2016,11,Monday,47.913,0,1
2016-11-29,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,2016,11,Tuesday,67.95,1,2
2016-11-30,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,2016,11,Wednesday,55.22,0,3
2016-12-01,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,2016,12,Thursday,81.025,1,4
2016-12-02,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,2016,12,Friday,93.476,1,5
2016-12-03,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,2016,12,Saturday,59.15,1,6
2016-12-04,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,2016,12,Sunday,90.023,1,0
2016-12-05,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,2016,12,Monday,60.18,1,1
2016-12-06,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,2016,12,Tuesday,67.69,1,2
2016-12-07,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,2016,12,Wednesday,76.76599999999999,1,3
2016-12-08,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,2016,12,Thursday,59.040000000000006,1,4
2016-12-09,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,2016,12,Friday,50.392,0,5
2016-12-10,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,2016,12,Saturday,87.17,1,6
2016-12-11,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,2016,12,Sunday,100.678,1,0
2016-12-12,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,2016,12,Monday,110.02233333,1,1
2016-12-13,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,2016,12,Tuesday,71.7,1,2
2016-12-14,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,2016,12,Wednesday,79.66000000000001,1,3
2016-12-15,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,2016,12,Thursday,50.79,0,4
2016-12-16,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,2016,12,Friday,90.625,1,5
2016-12-17,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,2016,12,Saturday,89.75,1,6
2016-12-18,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,2016,12,Sunday,90.59,1,0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,12,Monday,0.0,0,1
2016-12-20,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,2016,12,Tuesday,74.99000000000001,1,2
2016-12-21,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,2016,12,Wednesday,54.902,0,3
2016-12-22,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,2016,12,Thursday,56.705,0,4
2016-12-23,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,2016,12,Friday,59.15,1,5
2016-12-24,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,2016,12,Saturday,107.23,1,6
2016-12-25,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,2016,12,Sunday,105.457,1,0
2016-12-26,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,2016,12,Monday,85.914,1,1
2016-12-27,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,2016,12,Tuesday,88.616666667,1,2
2016-12-28,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,2016,12,Wednesday,94.32,1,3
2016-12-29,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,2016,12,Thursday,119.56,1,4
2016-12-30,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,2016,12,Friday,198.95,1,5
2016-12-31,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,2016,12,Saturday,151.239,1,6
2017-01-01,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,Sunday,52.2375,0,0
2017-01-02,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,2017,1,Monday,40.35,0,1
2017-01-03,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,2017,1,Tuesday,101.175,1,2
2017-01-04,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,2017,1,Wednesday,95.125000004,1,3
2017-01-05,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,2017,1,Thursday,111.133333327,1,4
2017-01-06,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,2017,1,Friday,107.570833333,1,5
2017-01-07,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,2017,1,Saturday,59.904166667,1,6
2017-01-08,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,2017,1,Sunday,54.817916666,0,0
2017-01-09,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,Monday,79.98625,1,1
2017-01-10,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,2017,1,Tuesday,113.66791667,1,2
2017-01-11,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,2017,1,Wednesday,100.851666671,1,3
2017-01-12,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,Thursday,109.88416667,1,4
2017-01-13,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,2017,1,Friday,98.904166667,1,5
2017-01-14,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,Saturday,90.964583339,1,6
2017-01-15,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,2017,1,Sunday,86.616666673,1,0
2017-01-16,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,Monday,104.3875,1,1
2017-01-17,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,Tuesday,86.36416666100001,1,2
2017-01-18,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,Wednesday,88.229166666,1,3
2017-01-19,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,2017,1,Thursday,77.949999996,1,4
2017-01-20,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,Friday,91.34708333,1,5
2017-01-21,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,2017,1,Saturday,87.470833329,1,6
2017-01-22,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,Sunday,82.915833334,1,0
2017-01-23,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,2017,1,Monday,78.517499997,1,1
2017-01-24,6.1125,5.770833333,10.95833333,40.08333333,11.25,0.0,10.0,2.916666667,2017,1,Tuesday,87.09166666,1,2
2017-01-25,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,2017,1,Wednesday,108.616666667,1,3
2017-01-26,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0.0,2017,1,Thursday,77.787083333,1,4
2017-01-27,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,2017,1,Friday,97.333750003,1,5
2017-01-28,5.970833333,6.1125,2.25,32.08333333,9.166666667,0.0,1.666666667,1.25,2017,1,Saturday,58.499999997,1,6
2017-01-29,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,2017,1,Sunday,103.674999999,1,0
2017-01-30,8.058333333,5.61625,7.0,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,2017,1,Monday,88.69208333,1,1
2017-01-31,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,2017,1,Tuesday,77.52958333,1,2
2017-02-01,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,2017,2,Wednesday,71.896666663,1,3
2017-02-02,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,2017,2,Thursday,73.949166671,1,4
2017-02-03,7.6375,6.255416667,9.0,42.90083333,15.83333333,2.5,7.083333333,0.833333333,2017,2,Friday,92.043749993,1,5
2017-02-04,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,2017,2,Saturday,68.237499994,1,6
2017-02-05,10.67,10.725,5.0,38.6,1.0,0.0,11.0,1.1,2017,2,Sunday,78.095,1,0
2017-02-06,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,2017,2,Monday,42.4,0,1
2017-02-07,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,2017,2,Tuesday,32.63,0,2
2017-02-08,11.0,1.67,4.0,36.0,7.0,0.0,10.0,2.0,2017,2,Wednesday,71.67,1,3
2017-02-09,3.9825,1.76,4.0,20.4,6.0,0.0,0.0,1.0,2017,2,Thursday,37.1425,0,4
2017-02-10,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,2017,2,Friday,42.3,0,5
2017-02-11,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,2017,2,Saturday,45.15,0,6
2017-02-12,10.0,10.67,7.8,27.4,4.0,0.0,2.0,1.0,2017,2,Sunday,62.870000000000005,1,0
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,Monday,0.0,0,1
2017-02-14,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,2017,2,Tuesday,35.43,0,2
2017-02-15,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,2017,2,Wednesday,32.87,0,3
2017-02-16,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,2017,2,Thursday,45.92,0,4
2017-02-17,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,2017,2,Friday,33.352000000000004,0,5
2017-02-18,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,2017,2,Saturday,56.45,0,6
2017-02-19,3.34,3.516,2.2,13.0,1.0,0.0,8.0,1.0,2017,2,Sunday,32.056,0,0
2017-02-20,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,2017,2,Monday,52.36,0,1
2017-02-21,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,2017,2,Tuesday,59.055,1,2
2017-02-22,3.67,2.429,7.2,21.1,9.0,0.0,5.0,0.0,2017,2,Wednesday,48.399,0,3
2017-02-23,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,2017,2,Thursday,56.49,0,4
2017-02-24,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,2017,2,Friday,58.47,1,5
2017-02-25,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,2017,2,Saturday,50.465,0,6
2017-02-26,5.33,5.33,3.2,15.7,3.0,0.0,5.0,1.2,2017,2,Sunday,38.760000000000005,0,0
2017-02-27,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,2017,2,Monday,55.75,0,1
2017-02-28,5.34,5.02,7.5,26.4,9.0,2.0,18.0,0.0,2017,2,Tuesday,73.25999999999999,1,2
2017-03-01,4.0,4.66,5.0,15.1,17.0,0.0,5.0,2.0,2017,3,Wednesday,52.76,0,3
2017-03-02,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,2017,3,Thursday,33.129999999999995,0,4
2017-03-03,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,2017,3,Friday,48.89,0,5
2017-03-04,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,2017,3,Saturday,38.28,0,6
2017-03-05,12.33,4.33,5.0,33.9,3.0,0.0,6.0,5.0,2017,3,Sunday,69.56,1,0
2017-03-06,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,2017,3,Monday,33.86,0,1
2017-03-07,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,2017,3,Tuesday,35.17,0,2
2017-03-08,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,2017,3,Wednesday,25.54,0,3
2017-03-09,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,2017,3,Thursday,56.06,0,4
2017-03-10,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,2017,3,Friday,47.23,0,5
2017-03-11,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,2017,3,Saturday,47.996,0,6
2017-03-12,7.68,7.01,2.0,48.0,6.0,4.0,15.0,2.0,2017,3,Sunday,91.69,1,0
2017-03-13,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,2017,3,Monday,35.510000000000005,0,1
2017-03-14,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,2017,3,Tuesday,33.01,0,2
2017-03-15,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,2017,3,Wednesday,26.463,0,3
2017-03-16,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,2017,3,Thursday,51.006,0,4
2017-03-17,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,2017,3,Friday,38.132,0,5
2017-03-18,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,2017,3,Saturday,39.03,0,6
2017-03-19,10.0,3.693,2.0,39.1,3.0,0.0,5.0,3.0,2017,3,Sunday,65.793,1,0
2017-03-20,1.66,6.683,4.7,16.1,3.0,0.0,7.0,3.0,2017,3,Monday,42.143,0,1
2017-03-21,9.16,2.03,2.2,12.6,4.0,0.0,1.0,5.3,2017,3,Tuesday,36.29,0,2
2017-03-22,1.66,5.023,2.0,16.4,7.0,0.0,2.0,2.0,2017,3,Wednesday,36.083,0,3
2017-03-23,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,2017,3,Thursday,41.273,0,4
2017-03-24,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,2017,3,Friday,39.77,0,5
2017-03-25,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,2017,3,Saturday,56.79,0,6
2017-03-26,5.34,5.36,3.45,18.0,4.0,0.0,10.0,8.0,2017,3,Sunday,54.15,0,0
2017-03-27,4.84,3.463,3.5,14.8,5.0,0.0,1.0,4.0,2017,3,Monday,36.603,0,1
2017-03-28,2.67,2.67,7.0,22.0,14.0,0.0,0.0,6.0,2017,3,Tuesday,54.34,0,2
2017-03-29,6.34,1.34,4.0,12.9,3.0,0.0,7.0,4.5,2017,3,Wednesday,39.08,0,3
2017-03-30,1.33,2.693,5.0,9.5,9.0,0.0,0.0,2.0,2017,3,Thursday,29.523,0,4
2017-03-31,4.0,2.0,3.5,22.2,2.0,0.0,2.0,6.0,2017,3,Friday,41.7,0,5
2017-04-01,2.33,2.0,2.0,34.0,2.0,0.0,1.0,3.0,2017,4,Saturday,46.33,0,6
2017-04-02,6.67,4.223,4.0,23.0,4.0,0.0,9.0,12.4,2017,4,Sunday,63.293,1,0
2017-04-03,6.33,1.0,5.6,25.6,8.0,0.0,20.0,3.0,2017,4,Monday,69.53,1,1
2017-04-04,0.33,1.033,2.2,8.0,2.0,0.0,5.0,5.5,2017,4,Tuesday,24.063,0,2
2017-04-05,5.0,0.231,0.2,13.6,9.0,2.0,6.0,1.0,2017,4,Wednesday,37.031,0,3
2017-04-06,5.0,0.66,3.1,10.9,4.0,1.0,0.0,1.0,2017,4,Thursday,25.66,0,4
2017-04-07,3.5,4.0,2.0,16.0,5.0,0.0,5.0,5.0,2017,4,Friday,40.5,0,5
2017-04-08,7.51,8.759,2.05,23.0,3.0,0.0,11.0,6.0,2017,4,Saturday,61.319,1,6
2017-04-09,4.99,5.34,8.25,22.0,3.0,0.0,0.0,1.0,2017,4,Sunday,44.58,0,0
2017-04-10,8.66,1.363,1.05,27.5,1.0,0.0,4.0,4.0,2017,4,Monday,47.573,0,1
2017-04-11,4.0,2.33,3.0,17.0,5.0,0.0,11.0,1.0,2017,4,Tuesday,43.33,0,2
2017-04-12,11.99,3.32,3.35,11.0,10.0,2.0,10.0,4.0,2017,4,Wednesday,55.66,0,3
2017-04-13,5.0,2.439,2.0,30.9,1.0,0.0,2.0,5.0,2017,4,Thursday,48.339,0,4
2017-04-14,7.34,4.98,5.0,13.0,3.0,0.0,16.0,4.0,2017,4,Friday,53.32,0,5
2017-04-15,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,2017,4,Saturday,65.592,1,6
2017-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,Sunday,0.0,0,0
2017-04-17,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,2017,4,Monday,35.29,0,1
2017-04-18,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,2017,4,Tuesday,46.7,0,2
2017-04-19,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,2017,4,Wednesday,26.406,0,3
